# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
133.58800 0.063135 0.098420 2.913135 -0.003172 -0.001922 0.575951 0.817476 0.0000011459 0.0000000351 -0.0000004191 0.0000011703 -0.0000075486 0.0010017429 0.0010931910 0.0000389234 -0.0000568771 0.0011122268 -0.0000671152 0.0011664899
133.62000 0.063315 0.099564 2.912575 -0.003203 -0.001950 0.578568 0.815626 0.0000011369 0.0000000344 -0.0000003984 0.0000011669 -0.0000075084 0.0010017441 0.0010942712 0.0000389956 -0.0000562613 0.0011129741 -0.0000663217 0.0011660336
133.65600 0.064277 0.099251 2.911007 -0.003172 -0.001952 0.581505 0.813534 0.0000011228 0.0000000384 -0.0000004118 0.0000011509 -0.0000075874 0.0010017421 0.0010931979 0.0000386343 -0.0000570032 0.0011113749 -0.0000668040 0.0011665384
133.68800 0.064277 0.100331 2.910578 -0.003203 -0.001979 0.584100 0.811673 0.0000011140 0.0000000378 -0.0000004032 0.0000011476 -0.0000075470 0.0010017433 0.0010942226 0.0000386807 -0.0000563631 0.0011121147 -0.0000660022 0.0011660633
133.72000 0.065624 0.100011 2.909336 -0.003193 -0.001952 0.586711 0.809788 0.0000011006 0.0000000418 -0.0000004563 0.0000011318 -0.0000076160 0.0010017411 0.0010928399 0.0000382038 -0.0000569917 0.0011102570 -0.0000663569 0.0011663171
133.75600 0.065616 0.101152 2.908847 -0.003231 -0.001966 0.589613 0.807677 0.0000010923 0.0000000417 -0.0000005150 0.0000011287 -0.0000075657 0.0010017425 0.0010941542 0.0000383155 -0.0000564440 0.0011113120 -0.0000656820 0.0011660850
133.78800 0.066685 0.100879 2.907686 -0.003222 -0.001950 0.592230 0.805760 0.0000010795 0.0000000454 -0.0000005604 0.0000011132 -0.0000076278 0.0010017404 0.0010927669 0.0000378370 -0.0000570721 0.0011094688 -0.0000660394 0.0011663360
133.82000 0.066523 0.101902 2.907461 -0.003254 -0.001943 0.594810 0.803857 0.0000010714 0.0000000453 -0.0000006161 0.0000011100 -0.0000075848 0.0010017413 0.0010937494 0.0000378294 -0.0000564063 0.0011101960 -0.0000652482 0.0011658523
133.85600 0.067424 0.101430 2.906161 -0.003242 -0.001924 0.597711 0.801703 0.0000010608 0.0000000490 -0.0000007012 0.0000010958 -0.0000076799 0.0010017398 0.0010927556 0.0000375352 -0.0000571641 0.0011087065 -0.0000657343 0.0011663672
133.88800 0.067137 0.102430 2.906049 -0.003283 -0.001956 0.600271 0.799787 0.0000010526 0.0000000482 -0.0000006834 0.0000010926 -0.0000076361 0.0010017406 0.0010936363 0.0000375461 -0.0000564686 0.0011093731 -0.0000649316 0.0011658675
133.92000 0.067963 0.102077 2.904930 -0.003250 -0.001954 0.602837 0.797855 0.0000010424 0.0000000512 -0.0000007160 0.0000010784 -0.0000077110 0.0010017393 0.0010923536 0.0000371394 -0.0000571161 0.0011076423 -0.0000652987 0.0011661349
133.95600 0.067623 0.103062 2.904781 -0.003267 -0.001955 0.605695 0.795688 0.0000010363 0.0000000515 -0.0000007090 0.0000010756 -0.0000076466 0.0010017416 0.0010935558 0.0000372618 -0.0000565220 0.0011085728 -0.0000646422 0.0011659002
133.98800 0.068739 0.102712 2.903846 -0.003244 -0.001964 0.608242 0.793742 0.0000010262 0.0000000539 -0.0000007252 0.0000010616 -0.0000077118 0.0010017407 0.0010922576 0.0000368674 -0.0000571679 0.0011068364 -0.0000650063 0.0011661562
134.02000 0.068349 0.103604 2.903886 -0.003269 -0.001975 0.610769 0.791800 0.0000010200 0.0000000541 -0.0000007163 0.0000010590 -0.0000076783 0.0010017420 0.0010931221 0.0000368143 -0.0000564548 0.0011075263 -0.0000642335 0.0011656699
134.05600 0.069012 0.103480 2.902773 -0.003242 -0.001985 0.613623 0.789590 0.0000010107 0.0000000566 -0.0000007770 0.0000010452 -0.0000077130 0.0010017420 0.0010921315 0.0000365420 -0.0000571898 0.0011060774 -0.0000647050 0.0011661610
134.08800 0.068684 0.104507 2.902518 -0.003267 -0.002007 0.616160 0.787611 0.0000010071 0.0000000584 -0.0000007732 0.0000010438 -0.0000076743 0.0010017450 0.0010930040 0.0000365265 -0.0000564805 0.0011067077 -0.0000639750 0.0011657364
134.12000 0.069746 0.104304 2.901767 -0.003232 -0.001995 0.618678 0.785636 0.0000009976 0.0000000599 -0.0000007710 0.0000010302 -0.0000077162 0.0010017449 0.0010917940 0.0000361185 -0.0000571317 0.0011050490 -0.0000643271 0.0011659947
134.15600 0.069370 0.105361 2.901487 -0.003247 -0.002022 0.621507 0.783399 0.0000009944 0.0000000617 -0.0000007869 0.0000010288 -0.0000076551 0.0010017485 0.0010929110 0.0000361572 -0.0000564996 0.0011059673 -0.0000637079 0.0011657962
134.18800 0.070928 0.105032 2.901003 -0.003228 -0.001996 0.624015 0.781403 0.0000009850 0.0000000628 -0.0000007824 0.0000010158 -0.0000077249 0.0010017481 0.0010917075 0.0000357551 -0.0000571604 0.0011043102 -0.0000640554 0.0011660538
134.22000 0.070355 0.105954 2.900996 -0.003229 -0.002056 0.626532 0.779386 0.0000009818 0.0000000643 -0.0000007700 0.0000010142 -0.0000076683 0.0010017513 0.0010924798 0.0000356170 -0.0000564294 0.0011050482 -0.0000633373 0.0011656253
134.25600 0.071264 0.105867 2.900218 -0.003169 -0.002076 0.629339 0.777122 0.0000009728 0.0000000644 -0.0000006907 0.0000010014 -0.0000077096 0.0010017521 0.0010915714 0.0000353451 -0.0000571795 0.0011036465 -0.0000637838 0.0011661216
134.28800 0.070794 0.106740 2.900247 -0.003177 -0.002105 0.631854 0.775078 0.0000009698 0.0000000657 -0.0000006763 0.0000009998 -0.0000076527 0.0010017552 0.0010923506 0.0000352572 -0.0000564386 0.0011042744 -0.0000630746 0.0011657011
134.32000 0.072406 0.106311 2.899975 -0.003137 -0.002064 0.634340 0.773045 0.0000009610 0.0000000660 -0.0000006650 0.0000009868 -0.0000076750 0.0010017560 0.0010911907 0.0000348631 -0.0000571126 0.0011027032 -0.0000634140 0.0011659813
134.35600 0.071782 0.107538 2.900091 -0.003160 -0.002103 0.637143 0.770736 0.0000009584 0.0000000676 -0.0000006930 0.0000009850 -0.0000075866 0.0010017598 0.0010921501 0.0000348090 -0.0000564468 0.0011036598 -0.0000628131 0.0011657840
134.38800 0.073122 0.107176 2.899775 -0.003136 -0.002073 0.639623 0.768679 0.0000009500 0.0000000679 -0.0000007245 0.0000009733 -0.0000076761 0.0010017596 0.0010910679 0.0000344082 -0.0000571302 0.0011020878 -0.0000631549 0.0011660732
134.42000 0.072120 0.107068 2.900211 -0.003099 -0.002088 0.642092 0.766618 0.0000009489 0.0000000681 -0.0000007693 0.0000009721 -0.0000075663 0.0010017637 0.0010922590 0.0000346599 -0.0000567907 0.0011032465 -0.0000627701 0.0011659942
134.45600 0.073229 0.106929 2.899759 -0.003084 -0.002072 0.644860 0.764291 0.0000009405 0.0000000678 -0.0000007305 0.0000009598 -0.0000075764 0.0010017653 0.0010911575 0.0000344797 -0.0000575286 0.0011018411 -0.0000631867 0.0011664957
134.48800 0.072161 0.106809 2.900220 -0.003062 -0.002115 0.647318 0.762211 0.0000009393 0.0000000677 -0.0000007368 0.0000009597 -0.0000075348 0.0010017684 0.0010923584 0.0000347319 -0.0000571586 0.0011029337 -0.0000627778 0.0011663883
134.52000 0.072995 0.106599 2.899909 -0.003020 -0.002098 0.649755 0.760135 0.0000009309 0.0000000670 -0.0000006691 0.0000009468 -0.0000075020 0.0010017704 0.0010909911 0.0000344322 -0.0000577988 0.0011013023 -0.0000630841 0.0011666649
134.55600 0.071988 0.106490 2.900319 -0.002968 -0.002123 0.652502 0.757778 0.0000009299 0.0000000668 -0.0000006499 0.0000009461 -0.0000074024 0.0010017748 0.0010924308 0.0000348000 -0.0000574824 0.0011025493 -0.0000627531 0.0011667535
134.58800 0.073096 0.106136 2.900225 -0.002947 -0.002103 0.654936 0.755676 0.0000009215 0.0000000661 -0.0000005941 0.0000009341 -0.0000074121 0.0010017762 0.0010910363 0.0000344777 -0.0000581121 0.0011009066 -0.0000630499 0.0011670147
134.62000 0.072007 0.105983 2.900696 -0.002920 -0.002154 0.657368 0.753561 0.0000009204 0.0000000660 -0.0000005924 0.0000009340 -0.0000073592 0.0010017795 0.0010921497 0.0000346939 -0.0000576878 0.0011019476 -0.0000626028 0.0011668635
134.65600 0.073355 0.105671 2.900649 -0.002895 -0.002138 0.660091 0.751177 0.0000009125 0.0000000650 -0.0000005057 0.0000009228 -0.0000073838 0.0010017811 0.0010910280 0.0000344653 -0.0000583844 0.0011005277 -0.0000629895 0.0011673377
134.68800 0.072358 0.105512 2.901093 -0.002872 -0.002181 0.662515 0.749040 0.0000009114 0.0000000651 -0.0000005335 0.0000009225 -0.0000073227 0.0010017845 0.0010921117 0.0000346395 -0.0000579284 0.0011015722 -0.0000625198 0.0011671595
134.72000 0.073868 0.105068 2.901326 -0.002847 -0.002145 0.664912 0.746913 0.0000009036 0.0000000641 -0.0000004605 0.0000009112 -0.0000073285 0.0010017861 0.0010907300 0.0000342699 -0.0000585348 0.0010999737 -0.0000628082 0.0011674197
134.75600 0.072987 0.104956 2.901657 -0.002832 -0.002184 0.667624 0.744490 0.0000009029 0.0000000645 -0.0000005236 0.0000009111 -0.0000072633 0.0010017898 0.0010920270 0.0000345182 -0.0000581308 0.0011012313 -0.0000624172 0.0011674360
134.78800 0.074274 0.104806 2.901923 -0.002842 -0.002158 0.670011 0.742342 0.0000008954 0.0000000637 -0.0000004964 0.0000009006 -0.0000073098 0.0010017907 0.0010906250 0.0000341179 -0.0000587315 0.0010996462 -0.0000627077 0.0011676906
134.82000 0.073368 0.104675 2.902293 -0.002850 -0.002199 0.672396 0.740183 0.0000008945 0.0000000643 -0.0000005754 0.0000009012 -0.0000073026 0.0010017932 0.0010917005 0.0000342368 -0.0000582268 0.0011006346 -0.0000622128 0.0011674842
134.85600 0.073414 0.104609 2.901983 -0.002837 -0.002235 0.675053 0.737760 0.0000008963 0.0000000652 -0.0000005015 0.0000009002 -0.0000073654 0.0010017950 0.0010926131 0.0000343043 -0.0000578109 0.0011012336 -0.0000621293 0.0011685709
134.88800 0.072466 0.104558 2.902357 -0.002831 -0.002296 0.677417 0.735590 0.0000008951 0.0000000644 -0.0000004533 0.0000009013 -0.0000073987 0.0010017970 0.0010938323 0.0000346624 -0.0000572562 0.0011022072 -0.0000616013 0.0011683344
134.92000 0.072429 0.104463 2.902155 -0.002825 -0.002305 0.679762 0.733424 0.0000008967 0.0000000655 -0.0000004219 0.0000009000 -0.0000074408 0.0010017988 0.0010945723 0.0000346700 -0.0000566888 0.0011027418 -0.0000614124 0.0011692753
134.95600 0.071442 0.104551 2.902459 -0.002823 -0.002331 0.682409 0.730962 0.0000008956 0.0000000647 -0.0000004400 0.0000009003 -0.0000074252 0.0010018020 0.0010962261 0.0000352830 -0.0000561487 0.0011041349 -0.0000609282 0.0011692111
134.98800 0.071388 0.104482 2.902269 -0.002813 -0.002320 0.684730 0.728788 0.0000008971 0.0000000659 -0.0000004268 0.0000008987 -0.0000074403 0.0010018042 0.0010970611 0.0000353600 -0.0000554937 0.0011048251 -0.0000607142 0.0011702203
135.02000 0.070344 0.104711 2.902511 -0.002806 -0.002359 0.687069 0.726583 0.0000008953 0.0000000644 -0.0000004229 0.0000008987 -0.0000074248 0.0010018072 0.0010985842 0.0000360183 -0.0000548668 0.0011061767 -0.0000601212 0.0011698894
135.05600 0.070231 0.104736 2.902304 -0.002790 -0.002375 0.689680 0.724105 0.0000008970 0.0000000651 -0.0000003570 0.0000008980 -0.0000074786 0.0010018094 0.0010998608 0.0000363105 -0.0000541719 0.0011073027 -0.0000599463 0.0011711909
135.08800 0.069113 0.105039 2.902623 -0.002786 -0.002403 0.692011 0.721877 0.0000008948 0.0000000633 -0.0000003780 0.0000008976 -0.0000074532 0.0010018126 0.0011015631 0.0000371756 -0.0000535206 0.0011088525 -0.0000593169 0.0011707925
135.12000 0.068935 0.105051 2.902503 -0.002769 -0.002400 0.694314 0.719663 0.0000008961 0.0000000640 -0.0000003343 0.0000008964 -0.0000074798 0.0010018149 0.0011026271 0.0000374552 -0.0000527095 0.0011098860 -0.0000590492 0.0011719459
135.15600 0.067958 0.105386 2.902852 -0.002779 -0.002436 0.696917 0.717143 0.0000008937 0.0000000617 -0.0000003568 0.0000008967 -0.0000075011 0.0010018179 0.0011048646 0.0000387019 -0.0000520713 0.0011119317 -0.0000584401 0.0011717068
135.18800 0.066828 0.105669 2.903241 -0.002789 -0.002448 0.698360 0.715737 0.0000008941 0.0000000621 -0.0000003060 0.0000008952 -0.0000075370 0.0010018190 0.0011049599 0.0000386495 -0.0000511598 0.0011122563 -0.0000580189 0.0011722555
135.22000 0.064476 0.107037 2.903268 -0.002797 -0.002545 0.700657 0.713488 0.0000008912 0.0000000597 -0.0000003470 0.0000008950 -0.0000075561 0.0010018217 0.0011071144 0.0000400360 -0.0000505298 0.0011140575 -0.0000573765 0.0011717927
135.25600 0.062386 0.108019 2.903752 -0.002817 -0.002570 0.703228 0.710954 0.0000008925 0.0000000594 -0.0000001962 0.0000008963 -0.0000077108 0.0010018227 0.0011090248 0.0000408316 -0.0000496123 0.0011156332 -0.0000570975 0.0011733274
135.28800 0.062303 0.108189 2.903628 -0.002811 -0.002570 0.704084 0.710106 0.0000008933 0.0000000599 -0.0000002467 0.0000008978 -0.0000077680 0.0010018231 0.0011103084 0.0000415065 -0.0000495993 0.0011164080 -0.0000571935 0.0011740439
135.32000 0.062071 0.108641 2.903298 -0.002787 -0.002571 0.706360 0.707842 0.0000008954 0.0000000601 -0.0000002351 0.0000008989 -0.0000077342 0.0010018269 0.0011135545 0.0000428984 -0.0000495576 0.0011191844 -0.0000574170 0.0011759584
135.35600 0.061796 0.109149 2.902931 -0.002770 -0.002570 0.708904 0.705295 0.0000008977 0.0000000605 -0.0000002400 0.0000009004 -0.0000077106 0.0010018310 0.0011174258 0.0000445499 -0.0000494951 0.0011225067 -0.0000576615 0.0011782204
135.38800 0.061538 0.109600 2.902608 -0.002775 -0.002565 0.711151 0.703029 0.0000008999 0.0000000611 -0.0000002784 0.0000009021 -0.0000077103 0.0010018343 0.0011210714 0.0000460969 -0.0000494255 0.0011256460 -0.0000578725 0.0011803319
135.42000 0.061268 0.110050 2.902287 -0.002777 -0.002574 0.713396 0.700751 0.0000009020 0.0000000615 -0.0000002929 0.0000009040 -0.0000077255 0.0010018374 0.0011249186 0.0000477213 -0.0000493424 0.0011289698 -0.0000580773 0.0011825430
135.45600 0.060948 0.110556 2.901930 -0.002770 -0.002606 0.715918 0.698174 0.0000009044 0.0000000616 -0.0000002660 0.0000009064 -0.0000077613 0.0010018407 0.0011294988 0.0000496448 -0.0000492322 0.0011329407 -0.0000582999 0.0011851550
135.48800 0.060651 0.111005 2.901619 -0.002777 -0.002612 0.718154 0.695874 0.0000009065 0.0000000621 -0.0000002910 0.0000009084 -0.0000077793 0.0010018438 0.0011338045 0.0000514432 -0.0000491193 0.0011366869 -0.0000584907 0.0011875929
135.52000 0.060342 0.111454 2.901314 -0.002772 -0.002616 0.720372 0.693577 0.0000009087 0.0000000625 -0.0000003020 0.0000009100 -0.0000077777 0.0010018472 0.0011383406 0.0000533281 -0.0000489920 0.0011406471 -0.0000586745 0.0011901450
135.55600 0.059977 0.111958 2.900977 -0.002746 -0.002630 0.722870 0.690974 0.0000009112 0.0000000626 -0.0000002719 0.0000009117 -0.0000077619 0.0010018513 0.0011437314 0.0000555560 -0.0000488310 0.0011453705 -0.0000588727 0.0011931589
135.58800 0.059640 0.112405 2.900682 -0.002732 -0.002632 0.725073 0.688661 0.0000009133 0.0000000629 -0.0000002743 0.0000009131 -0.0000077449 0.0010018551 0.0011487901 0.0000576353 -0.0000486720 0.0011498192 -0.0000590410 0.0011959704
135.62000 0.059289 0.112851 2.900389 -0.002734 -0.002617 0.727274 0.686337 0.0000009156 0.0000000636 -0.0000003223 0.0000009146 -0.0000077257 0.0010018588 0.0011541109 0.0000598110 -0.0000484977 0.0011545146 -0.0000592016 0.0011989122
135.65600 0.058879 0.113353 2.900063 -0.002697 -0.002621 0.729737 0.683718 0.0000009181 0.0000000637 -0.0000002901 0.0000009158 -0.0000076812 0.0010018635 0.0011604236 0.0000623779 -0.0000482828 0.0011601058 -0.0000593727 0.0012023841
135.68800 0.058502 0.113797 2.899777 -0.002701 -0.002617 0.731921 0.681379 0.0000009203 0.0000000642 -0.0000003243 0.0000009175 -0.0000076814 0.0010018670 0.0011663376 0.0000647692 -0.0000480748 0.0011653633 -0.0000595161 0.0012056209
135.72000 0.058113 0.114241 2.899497 -0.002713 -0.002632 0.734088 0.679044 0.0000009226 0.0000000647 -0.0000003461 0.0000009199 -0.0000077197 0.0010018699 0.0011725484 0.0000672673 -0.0000478506 0.0011709039 -0.0000596510 0.0012090052
135.75600 0.057659 0.114740 2.899187 -0.002715 -0.002658 0.736532 0.676391 0.0000009252 0.0000000650 -0.0000003413 0.0000009224 -0.0000077597 0.0010018733 0.0011799049 0.0000702096 -0.0000475784 0.0011774907 -0.0000597923 0.0012129964
135.78800 0.057243 0.115182 2.898915 -0.002695 -0.002660 0.738695 0.674029 0.0000009275 0.0000000653 -0.0000003335 0.0000009238 -0.0000077356 0.0010018773 0.0011867856 0.0000729463 -0.0000473185 0.0011836743 -0.0000599084 0.0012167142
135.82000 0.056814 0.115624 2.898646 -0.002686 -0.002664 0.740857 0.671652 0.0000009298 0.0000000656 -0.0000003381 0.0000009254 -0.0000077280 0.0010018810 0.0011940009 0.0000758007 -0.0000470412 0.0011901808 -0.0000600150 0.0012205985
135.85600 0.056317 0.116119 2.898352 -0.002667 -0.002675 0.743278 0.668972 0.0000009324 0.0000000658 -0.0000003239 0.0000009273 -0.0000077197 0.0010018852 0.0012025337 0.0000791574 -0.0000467083 0.0011979037 -0.0000601236 0.0012251751
135.88800 0.055862 0.116558 2.898095 -0.002649 -0.002681 0.745421 0.666584 0.0000009347 0.0000000660 -0.0000003120 0.0000009288 -0.0000077054 0.0010018891 0.0012105023 0.0000822746 -0.0000463933 0.0012051422 -0.0000602095 0.0012294344
135.92000 0.055396 0.116996 2.897842 -0.002650 -0.002684 0.747552 0.664193 0.0000009371 0.0000000665 -0.0000003333 0.0000009307 -0.0000077102 0.0010018927 0.0012188462 0.0000855213 -0.0000460599 0.0012127476 -0.0000602852 0.0012338804
135.95600 0.054856 0.117487 2.897562 -0.002643 -0.002693 0.749941 0.661494 0.0000009397 0.0000000668 -0.0000003383 0.0000009327 -0.0000077136 0.0010018968 0.0012286992 0.0000893335 -0.0000456627 0.0012217607 -0.0000603579 0.0012391140
135.98800 0.054363 0.117922 2.897316 -0.002638 -0.002717 0.752050 0.659095 0.0000009421 0.0000000670 -0.0000003238 0.0000009349 -0.0000077439 0.0010019000 0.0012378873 0.0000928684 -0.0000452893 0.0012301956 -0.0000604110 0.0012439798
136.02000 0.053858 0.118356 2.897075 -0.002642 -0.002719 0.754150 0.656691 0.0000009445 0.0000000675 -0.0000003509 0.0000009369 -0.0000077512 0.0010019036 0.0012474952 0.0000965453 -0.0000448966 0.0012390452 -0.0000604530 0.0012490543
136.05600 0.053275 0.118844 2.896805 -0.002648 -0.002708 0.756516 0.653964 0.0000009473 0.0000000682 -0.0000004005 0.0000009387 -0.0000077418 0.0010019080 0.0012588245 0.0001008565 -0.0000444313 0.0012495169 -0.0000604866 0.0012550217
136.08800 0.052743 0.119276 2.896569 -0.002637 -0.002708 0.758606 0.651538 0.0000009497 0.0000000686 -0.0000004091 0.0000009403 -0.0000077270 0.0010019120 0.0012693746 0.0001048487 -0.0000439963 0.0012593022 -0.0000605040 0.0012605641
136.12000 0.052198 0.119709 2.896336 -0.002626 -0.002715 0.760700 0.649093 0.0000009522 0.0000000689 -0.0000004082 0.0000009420 -0.0000077232 0.0010019158 0.0012803927 0.0001089959 -0.0000435409 0.0012695545 -0.0000605093 0.0012663387
136.15600 0.051571 0.120194 2.896078 -0.002622 -0.002718 0.763031 0.646351 0.0000009549 0.0000000693 -0.0000004246 0.0000009441 -0.0000077230 0.0010019201 0.0012933673 0.0001138520 -0.0000430037 0.0012816685 -0.0000605004 0.0012731224
136.18800 0.051000 0.120625 2.895854 -0.002621 -0.002733 0.765093 0.643909 0.0000009574 0.0000000696 -0.0000004271 0.0000009462 -0.0000077429 0.0010019237 0.0013054334 0.0001183429 -0.0000425036 0.0012929724 -0.0000604790 0.0012794166
136.22000 0.050417 0.121054 2.895635 -0.002607 -0.002738 0.767150 0.641457 0.0000009599 0.0000000699 -0.0000004244 0.0000009478 -0.0000077316 0.0010019277 0.0013180188 0.0001230025 -0.0000419818 0.0013048000 -0.0000604445 0.0012859680
136.25600 0.049746 0.121536 2.895394 -0.002600 -0.002773 0.769449 0.638697 0.0000009627 0.0000000700 -0.0000003947 0.0000009506 -0.0000077765 0.0010019314 0.0013328199 0.0001284517 -0.0000413686 0.0013187560 -0.0000603896 0.0012936563
136.28800 0.049136 0.121963 2.895182 -0.002589 -0.002794 0.771489 0.636231 0.0000009652 0.0000000701 -0.0000003758 0.0000009527 -0.0000077954 0.0010019350 0.0013465673 0.0001334848 -0.0000407998 0.0013317609 -0.0000603261 0.0013007825
136.32000 0.048514 0.122389 2.894974 -0.002572 -0.002822 0.773529 0.633750 0.0000009677 0.0000000701 -0.0000003393 0.0000009549 -0.0000078166 0.0010019387 0.0013608894 0.0001387011 -0.0000402082 0.0013453511 -0.0000602485 0.0013081928
136.35600 0.047798 0.122865 2.894743 -0.002596 -0.002826 0.775812 0.630953 0.0000009706 0.0000000709 -0.0000003992 0.0000009575 -0.0000078522 0.0010019425 0.0013777120 0.0001447943 -0.0000395149 0.0013613655 -0.0000601439 0.0013168801
136.38800 0.047147 0.123286 2.894545 -0.002607 -0.002815 0.777827 0.628467 0.0000009732 0.0000000716 -0.0000004542 0.0000009593 -0.0000078488 0.0010019465 0.0013933176 0.0001504158 -0.0000388735 0.0013762689 -0.0000600350 0.0013249241
136.42000 0.046483 0.123706 2.894351 -0.002613 -0.002813 0.779825 0.625986 0.0000009758 0.0000000722 -0.0000004899 0.0000009612 -0.0000078522 0.0010019504 0.0014095577 0.0001562355 -0.0000382082 0.0013918242 -0.0000599109 0.0013332808
136.45600 0.045721 0.124176 2.894138 -0.002608 -0.002814 0.782067 0.623182 0.0000009788 0.0000000727 -0.0000005087 0.0000009633 -0.0000078478 0.0010019550 0.0014286110 0.0001630259 -0.0000374305 0.0014101309 -0.0000597526 0.0013430677
136.48800 0.045028 0.124592 2.893950 -0.002599 -0.002828 0.784058 0.620676 0.0000009814 0.0000000729 -0.0000005017 0.0000009653 -0.0000078563 0.0010019589 0.0014462660 0.0001692836 -0.0000367128 0.0014271463 -0.0000595948 0.0013521208
136.52000 0.044321 0.125007 2.893767 -0.002583 -0.002841 0.786038 0.618167 0.0000009840 0.0000000730 -0.0000004837 0.0000009672 -0.0000078573 0.0010019630 0.0014646193 0.0001757553 -0.0000359698 0.0014448853 -0.0000594206 0.0013615170
136.55600 0.043511 0.125472 2.893566 -0.002574 -0.002877 0.788255 0.615337 0.0000009869 0.0000000731 -0.0000004547 0.0000009700 -0.0000079015 0.0010019669 0.0014861280 0.0001832983 -0.0000351032 0.0014657367 -0.0000592045 0.0013725105
136.58800 0.042775 0.125883 2.893389 -0.002554 -0.002882 0.790228 0.612801 0.0000009896 0.0000000733 -0.0000004410 0.0000009716 -0.0000078846 0.0010019713 0.0015060366 0.0001902422 -0.0000343052 0.0014850942 -0.0000589942 0.0013826697
136.62000 0.042026 0.126293 2.893215 -0.002530 -0.002896 0.792183 0.610272 0.0000009922 0.0000000733 -0.0000004103 0.0000009734 -0.0000078780 0.0010019755 0.0015267114 0.0001974167 -0.0000334806 0.0015052526 -0.0000587662 0.0013932043
136.65600 0.041167 0.126750 2.893026 -0.002521 -0.002911 0.794386 0.607401 0.0000009952 0.0000000735 -0.0000004053 0.0000009757 -0.0000078895 0.0010019800 0.0015509148 0.0002057702 -0.0000325206 0.0015289205 -0.0000584881 0.0014055180
136.68800 0.040388 0.127154 2.892864 -0.002513 -0.002924 0.796326 0.604855 0.0000009979 0.0000000738 -0.0000004018 0.0000009778 -0.0000079002 0.0010019840 0.0015732940 0.0002134526 -0.0000316380 0.0015508677 -0.0000582212 0.0014168864
136.72000 0.039596 0.127555 2.892706 -0.002512 -0.002948 0.798259 0.602302 0.0000010006 0.0000000740 -0.0000003947 0.0000009802 -0.0000079365 0.0010019877 0.0015965121 0.0002213826 -0.0000307275 0.0015736989 -0.0000579355 0.0014286644
136.75600 0.038688 0.128002 2.892534 -0.002495 -0.002959 0.800433 0.599409 0.0000010037 0.0000000742 -0.0000003839 0.0000009824 -0.0000079343 0.0010019924 0.0016236653 0.0002306071 -0.0000296692 0.0016004753 -0.0000575909 0.0014424186
136.78800 0.037866 0.128396 2.892384 -0.002490 -0.002975 0.802355 0.596835 0.0000010064 0.0000000744 -0.0000003816 0.0000009846 -0.0000079534 0.0010019964 0.0016487470 0.0002390823 -0.0000286978 0.0016252779 -0.0000572636 0.0014551053
136.82000 0.037029 0.128787 2.892237 -0.002481 -0.002997 0.804261 0.594264 0.0000010092 0.0000000745 -0.0000003655 0.0000009869 -0.0000079768 0.0010020003 0.0016747451 0.0002478231 -0.0000276971 0.0016510535 -0.0000569161 0.0014682378
136.85600 0.036071 0.129222 2.892080 -0.002468 -0.003005 0.806403 0.591354 0.0000010123 0.0000000748 -0.0000003637 0.0000009890 -0.0000079747 0.0010020051 0.0017051203 0.0002579811 -0.0000265357 0.0016812512 -0.0000565004 0.0014835599
136.88800 0.035205 0.129605 2.891945 -0.002459 -0.002994 0.808297 0.588763 0.0000010151 0.0000000752 -0.0000003874 0.0000009905 -0.0000079453 0.0010020099 0.0017331518 0.0002673056 -0.0000254710 0.0017091940 -0.0000561084 0.0014976802
136.92000 0.034325 0.129985 2.891815 -0.002447 -0.002989 0.810179 0.586170 0.0000010179 0.0000000755 -0.0000003982 0.0000009920 -0.0000079223 0.0010020146 0.0017621819 0.0002769140 -0.0000243756 0.0017382050 -0.0000556948 0.0015122846
136.95600 0.033318 0.130409 2.891670 -0.002435 -0.002984 0.812286 0.583247 0.0000010211 0.0000000759 -0.0000004113 0.0000009939 -0.0000079002 0.0010020198 0.0017960688 0.0002880704 -0.0000231059 0.0017721588 -0.0000552031 0.0015293091
136.98800 0.032409 0.130782 2.891543 -0.002433 -0.003000 0.814151 0.580640 0.0000010239 0.0000000762 -0.0000004147 0.0000009962 -0.0000079248 0.0010020238 0.0018273130 0.0002983023 -0.0000219436 0.0018035461 -0.0000547421 0.0015449848
137.02000 0.031487 0.131151 2.891419 -0.002425 -0.003001 0.816010 0.578025 0.0000010268 0.0000000765 -0.0000004255 0.0000009980 -0.0000079165 0.0010020283 0.0018596432 0.0003088373 -0.0000207489 0.0018361032 -0.0000542580 0.0015611851
137.05600 0.030433 0.131561 2.891285 -0.002405 -0.003012 0.818090 0.575077 0.0000010300 0.0000000766 -0.0000004068 0.0000010001 -0.0000079102 0.0010020334 0.0018973492 0.0003210592 -0.0000193658 0.0018741706 -0.0000536853 0.0015800540
137.08800 0.029483 0.131923 2.891170 -0.002391 -0.003018 0.819926 0.572457 0.0000010328 0.0000000768 -0.0000004021 0.0000010020 -0.0000079025 0.0010020380 0.0019320848 0.0003322591 -0.0000181010 0.0019093272 -0.0000531506 0.0015974135
137.12000 0.028519 0.132280 2.891058 -0.002372 -0.003028 0.821764 0.569814 0.0000010357 0.0000000769 -0.0000003852 0.0000010039 -0.0000078973 0.0010020425 0.0019679991 0.0003437817 -0.0000168024 0.0019457619 -0.0000525915 0.0016153401
